	id	corpus	sentence	token	complexity	class	ppl
1342	3S8A4GJRD33O8IZVYHINP2KK1VA6VL	bible	The generation to come, your children who shall rise up after you, and the foreigner who shall come from a far land, shall say, when they see the plagues of that land, and the sicknesses with which Yahweh has made it sick;	sicknesses	0.22619047619047614	2	24.82577896118164
2147	3SMIWMMK615MPIP1K9LMRAHEBQTWUM	bible	"""If a man borrows anything of his neighbor's, and it is injured, or dies, its owner not being with it, he shall surely make restitution."	restitution	0.3809523809523809	2	23.48316764831543
1348	31ANT7FQN82N7D4XO9REIVFBXLO5HE	bible	Half of the city will go out into captivity, and the rest of the people will not be cut off from the city.	captivity	0.2678571428571429	2	17.10475730895996
1464	3PR3LXCWSFZ3UQ6OW3MHXX8777VX9V	bible	The children of Israel sent tribute by him to Eglon the king of Moab.	tribute	0.25	2	48.48931884765625
2136	34HEO7RUG6UX2DUHFAUP4AX3C6ARAM	bible	Thorns will come up in its palaces, nettles and thistles in its fortresses; and it will be a habitation of jackals, a court for ostriches.	thistles	0.368421052631579	2	28.944923400878906
1227	3H781YYV6TID85OLZ41608OCL8IETY	bible	The pride of your heart has deceived you, you who dwell in the clefts of the rock, whose habitation is high, who says in his heart, 'Who will bring me down to the ground?'	habitation	0.21666666666666667	2	12.585406303405762
2050	3421H3BM9AH2Z61ZFZ7G6O0SW9G9JJ	bible	But Jonathan didn't hear when his father commanded the people with the oath: therefore he put forth the end of the rod who was in his hand, and dipped it in the honeycomb, and put his hand to his mouth; and his eyes were enlightened.	honeycomb	0.3472222222222222	2	22.756580352783203
1836	3SNR5F7R92TNZR8A5S22M1M3AR1EIG	bible	A father of the fatherless, and a defender of the widows, is God in his holy habitation.	fatherless	0.3382352941176471	2	27.750051498413086
1754	3EN4YVUOUCSS02JXIFDUMRMA3A1XJG	bible	My anger is kindled against the shepherds, and I will punish the male goats; For Yahweh of Armies has visited his flock, the house of Judah, and will make them as his majestic horse in the battle.	Armies	0.33333333333333337	2	37.00926971435547
931	33KGGVH24UHL5L3TSQ7OIRQO9V21XL	bible	The violence done to me and to my flesh be on Babylon, shall the inhabitant of Zion say; and, My blood be on the inhabitants of Chaldea, shall Jerusalem say.	violence	0.225	2	53.04865646362305
1354	311HQEI8RSGOL2IAIOCIGMXCKFSZ71	bible	but you shall break down their altars, and dash in pieces their pillars, and you shall cut down their Asherim;	altars	0.23214285714285715	2	8.889914512634277
2051	3HJ1EVZS2OJXISVW6VFFH2JX6YV3RJ	bible	then the congregation shall judge between the striker and the avenger of blood according to these ordinances;	ordinances	0.3472222222222222	2	79.73770904541016
1248	3O2Y2UIUCQU6B0YU067KHZMGEW6FKB	bible	"David said, ""Of these, twenty-four thousand were to oversee the work of the house of Yahweh; six thousand were officers and judges;"	officers	0.2222222222222222	2	24.827999114990234
1873	3LN50BUKPVBTMJ56Z9FQ8TDZ50XPLM	bible	Therefore I urge you, brothers, by the mercies of God, to present your bodies a living sacrifice, holy, acceptable to God, which is your spiritual service.	mercies	0.4	2	2.688281536102295
398	3X2YVV51PU46GLY3ILB2G8CH0R5W1S	bible	Saul came to the city of Amalek, and laid wait in the valley.	valley	0.3055555555555556	2	39.58283233642578
469	3MYASTQBG7BVOJITM5WRPLV41NRQD8	bible	Do therefore according to your wisdom, and don't let his gray head go down to Sheol in peace.	head	0.3833333333333333	2	53.321773529052734
1256	3QGHA0EA0J07TJGVKI4RMKPQM5SWBB	bible	Moreover, David and the captains of the army set apart for the service certain of the sons of Asaph, and of Heman, and of Jeduthun, who should prophesy with harps, with stringed instruments, and with cymbals: and the number of those who did the work according to their service was:	captains	0.25	2	18.904151916503906
1251	32TZXEA1OLKU7JFJ8F5JLGTQG0X419	bible	"Elijah came near to all the people, and said, ""How long will you waver between the two sides?"	Elijah	0.23214285714285715	2	16.299728393554688
1593	3H5TOKO3D9JPE5GGELH0GCK7OBD467	bible	As the lame man who was healed held on to Peter and John, all the people ran together to them in the porch that is called Solomon's, greatly wondering.	Solomon	0.32352941176470584	2	91.99723815917969
1260	3M0556243SK7J6JXXJZ09R3K8PKNFT	bible	So when Simon Peter heard that it was the Lord, he wrapped his coat around him (for he was naked), and threw himself into the sea.	Simon	0.32352941176470584	2	22.236845016479492
583	3YKP7CX6G2FS34FUCAWFU4Q9TC27BZ	bible	For you are like whitened tombs, which outwardly appear beautiful, but inwardly are full of dead men's bones, and of all uncleanness.	men	0.21875	2	7.303810119628906
1823	3P7RGTLO6EDBF9HMPQLS3YBPHGYKA8	bible	seeing that his divine power has granted to us all things that pertain to life and godliness, through the knowledge of him who called us by his own glory and virtue;	virtue	0.3035714285714286	2	18.874113082885742
1862	3ATYLI1PRT256T55HOQY3EVHR8WOJ6	bible	He shall put no oil on it, neither shall he put any frankincense on it, for it is a sin offering.	frankincense	0.3088235294117647	2	14.550882339477539
439	3UAU495MIISEK9GZTNUCAG4S8O0UOE	bible	Coming to the disciples, he saw a great multitude around them, and scribes questioning them.	disciples	0.25	2	31.618127822875977
1339	3MQKOF1EE2O08GEFYEVXHADQPQZDWU	bible	"Then David said to Jonathan, ""Who shall tell me if perchance your father answers you roughly?"""	answers	0.225	2	81.68790435791016
1097	3W0KKJIARR9XWLO7SS1E775URQSK8U	bible	Then Ben Hadad came out to him; and he caused him to come up into the chariot.	chariot	0.35	2	32.854339599609375
1510	3OJX0UFJ0Z7BDMCTRYBUDQ93DP8U9U	bible	"When the multitudes were gathering together to him, he began to say, ""This is an evil generation."	multitudes	0.275	2	15.174601554870605
1781	3MZ3TAMYTLNC8VDFRYM2L8LMPEKRIV	bible	However much she glorified herself, and grew wanton, so much give her of torment and mourning.	mourning	0.30000000000000004	2	178.71926879882812
1189	3YKP7CX6G2FS34FUCAWFU4Q9TEEB7J	bible	He walked in the way of the house of Ahab, and did that which was evil in the sight of Yahweh, as did the house of Ahab; for he was the son-in-law of the house of Ahab.	sight	0.2142857142857143	2	7.324149131774902
388	3G4VVJO6PZGI2DNOE93PTT0KG2TKPJ	bible	For, behold, our fathers have fallen by the sword, and our sons and our daughters and our wives are in captivity for this.	fathers	0.203125	2	15.763815879821777
1940	3XBXDSS888JYVS7XL0P726Z27ZGXLS	bible	You therefore, beloved, knowing these things beforehand, beware, lest being carried away with the error of the wicked, you fall from your own steadfastness.	steadfastness	0.3875	2	22.13282585144043
1626	3KG2UQJ0MJO4AV96BZAULQ7YFTJQNK	bible	He went through all the tribes of Israel to Abel, and to Beth Maacah, and all the Berites: and they were gathered together, and went also after him.	Abel	0.32352941176470584	2	37.510032653808594
1649	3909MD9T2ZH3P06K4KWHJ49BUZFEFV	bible	"For the Scripture says, ""You shall not muzzle the ox when it treads out the grain."""	Scripture	0.2763157894736842	2	5.3101301193237305
723	32XN26MTXZJQY21MIO00TSCRXUML0G	bible	In that hour he cured many of diseases and plagues and evil spirits; and to many who were blind he gave sight.	spirits	0.33333333333333337	2	33.40725326538086
736	3ZURAPD288N45ZC8SW12CKQH5QBF1D	bible	and he will love you, and bless you, and multiply you; he will also bless the fruit of your body and the fruit of your ground, your grain and your new wine and your oil, the increase of your livestock and the young of your flock, in the land which he swore to your fathers to give you.	grain	0.2115384615384616	2	4.982840538024902
211	3AXFSPQOYQYB0GSCIL78GKM3Z5YJF4	bible	Then Darius the king made a decree, and search was made in the house of the archives, where the treasures were laid up in Babylon.	house	0.28846153846153844	2	38.39702224731445
2165	3D3B8GE892RYLH4XACC03KM45659PY	bible	Let's see whether the vine has budded, its blossom is open, and the pomegranates are in flower.	pomegranates	0.3804347826086957	2	22.03184700012207
1284	3PMR2DOWOO1TV1G2927VO667SEC54Y	bible	"The angel said to them, ""Don't be afraid, for behold, I bring you good news of great joy which will be to all the people."	behold	0.2833333333333333	2	4.342060565948486
1520	34ZTTGSNJXOC0ZNV81FHG6A2THAQHB	bible	"Where will I seek comforters for you?"""	comforters	0.25	2	70.01921844482422
2041	302OLP89DZ7TWB5YXD4UFFYHC5KCAE	bible	"""'You shall keep my Sabbaths, and reverence my sanctuary; I am Yahweh."	Sabbaths	0.34375	2	12.412226676940918
1668	3S829FDFT21FXGJ58JRJJTRXYQSXDQ	bible	The Spirit of Yahweh came mightily on him, and he went down to Ashkelon, and struck thirty men of them, and took their spoil, and gave the changes of clothing to those who declared the riddle.	spoil	0.2794117647058824	2	27.12070083618164
1957	3G5RUKN2EC3YIWSKUXZ8ZVH95TL9NN	bible	There was again war with the Philistines; and Elhanan the son of Jair killed Lahmi the brother of Goliath the Gittite, the staff of whose spear was like a weaver's beam.	Goliath	0.32352941176470584	2	24.042627334594727
1293	3087LXLJ6MG4YARQWDX2YF770WA0FW	bible	In the second year of Darius the king, in the sixth month, in the first day of the month, the Word of Yahweh came by Haggai, the prophet, to Zerubbabel, the son of Shealtiel, governor of Judah, and to Joshua, the son of Jehozadak, the high priest, saying,	prophet	0.2222222222222222	2	7.636891841888428
1023	3RQVKZ7ZRKJYFRFYTH34TBN5Z61729	bible	and I appeared to Abraham, to Isaac, and to Jacob, as God Almighty; but by my name Yahweh I was not known to them.	Isaac	0.3157894736842105	2	14.908740043640137
1604	38O9DZ0A62NFBR1TA7YCNXN94XH269	bible	The Most High uttered his voice: hailstones and coals of fire.	hailstones	0.265625	2	130.1432342529297
1453	33NOQL7T9OZSLGNTST4OUMT7V168Z9	bible	They came to the valley of Eshcol, and cut down from there a branch with one cluster of grapes, and they bore it on a staff between two.	cluster	0.25	2	28.31287956237793
1623	3QTFNPMJC6IDONAXYVT7CJJ2KW4ZNN	bible	for which I am an ambassador in chains; that in it I may speak boldly, as I ought to speak.	ambassador	0.2678571428571429	2	42.2262077331543
863	3CKVGCS3PG5D2FWC2XX15EQMPOTS00	bible	and the judges shall make diligent inquisition: and, behold, if the witness is a false witness, and has testified falsely against his brother;	judges	0.2142857142857143	2	20.24139976501465
1767	33CLA8O0MIBSY4BPQQGHIB8U9MNRFZ	bible	"She said, ""Your handmaid has nothing in the house, except a pot of oil."""	handmaid	0.30000000000000004	2	28.53463363647461
883	3ZFRE2BDQ9EI0HO101GGALA0MAKZXD	bible	But of the children of Israel, Solomon made no servants for his work; but they were men of war, and chief of his captains, and rulers of his chariots and of his horsemen.	rulers	0.2857142857142857	2	19.934946060180664
1542	3CIS7GGG65JS8I3AZ9RG54AE4MUEUU	bible	Wolves will cry in their castles, and jackals in the pleasant palaces.	Wolves	0.25	2	126.3302001953125
1782	32ZCLEW0BZKNRTH6WO3DSE071BGPJ8	bible	Let your laughter be turned to mourning, and your joy to gloom.	mourning	0.3611111111111112	2	27.059606552124023
571	31S7M7DAGGQREBYDGQOAD3EWU5ILTR	bible	Sheshan gave his daughter to Jarha his servant as wife; and she bore him Attai.	wife	0.2647058823529411	2	142.21829223632812
1355	3ZZAYRN1I6RZKW1ATI425KIQPANTOG	bible	He burnt the bones of the priests on their altars, and purged Judah and Jerusalem.	altars	0.3392857142857143	2	33.15497589111328
501	302OLP89DZ7TWB5YXD4UFFYHC7PCAN	bible	"""'Only the firstborn among animals, which is made a firstborn to Yahweh, no man may dedicate it; whether an ox or sheep, it is Yahweh's."	animals	0.2222222222222222	2	33.60839080810547
1039	3VLL1PIENQOV68A9ZATKR8J7A4XOZB	bible	He seized the dragon, the old serpent, which is the devil and Satan, who deceives the whole inhabited earth, and bound him for a thousand years,	Satan	0.3478260869565217	2	11.97580623626709
1286	3EHIMLB7F7Z6UVNZM7YHUFP2ZBOH8R	bible	But all these things are the beginning of birth pains.	pains	0.22058823529411764	2	39.961341857910156
2135	3XDSWAMB22SLJRCFM91G5FDMGP6CQP	bible	"So my heavenly Father will also do to you, if you don't each forgive your brother from your hearts for his misdeeds."""	misdeeds	0.368421052631579	2	27.263591766357422
1785	3NRZ1LDP7W6DR8MAEA6ZG8OXKB6PZA	bible	"""You know that after two days the Passover is coming, and the Son of Man will be delivered up to be crucified."""	Passover	0.3833333333333333	2	11.300671577453613
2100	3XABXM4AJ15J7OM25XLB3TH3QYLQ8X	bible	Because of this I have sent Timothy to you, who is my beloved and faithful child in the Lord, who will remind you of my ways which are in Christ, even as I teach everywhere in every assembly.	Timothy	0.359375	2	19.989513397216797
1274	3IHWR4LC7DD6QQYJSPG2URQHZO48IC	bible	"even them will I bring to my holy mountain, and make them joyful in my house of prayer: their burnt offerings and their sacrifices shall be accepted on my altar; for my house shall be called a house of prayer for all peoples."""	peoples	0.2794117647058824	2	11.550692558288574
535	3U74KRR67MLH2B1YS34PQVILZYSNT1	bible	For thus says Yahweh of Armies, the God of Israel: Behold, I will cause to cease out of this place, before your eyes and in your days, the voice of mirth and the voice of gladness, the voice of the bridegroom and the voice of the bride.	gladness	0.21875	2	9.57705020904541
592	3B9J25CZ25DXW7RSEDQL0FSNYDWSCZ	bible	It will be your food.	food	0.29166666666666663	2	104.47274780273438
1235	3IJ95K7NDXCDX6FS835IRC3W96GGNL	bible	He sent Judah before him to Joseph, to show the way before him to Goshen, and they came into the land of Goshen.	Joseph	0.25	2	17.597583770751953
1434	3MA5N0ATTCB8MMKPQVHKLN8G9ZWKWE	bible	Yes, and you will be brought before governors and kings for my sake, for a testimony to them and to the nations.	governors	0.2361111111111111	2	10.610851287841797
1508	31MCUE39BKM6T2MIQKL3IY5Q4NU3GT	bible	Great multitudes came to him, having with them the lame, blind, mute, maimed, and many others, and they put them down at his feet.	multitudes	0.25	2	9.48538875579834
817	3EKTG13IZU3N1G8T7TNYRPJ40VFLMF	bible	After they had hoisted it up, they used cables to help reinforce the ship.	ship	0.203125	2	51.674991607666016
185	3I4E7AFQ2KZLJLADD5CXXO14QGDJTN	bible	I will yet again make you dwell in tents, as in the days of the solemn feast.	feast	0.3194444444444444	2	41.22290802001953
1744	3EQPA8A374WH5XJCJX1FJC2LBCZZJJ	bible	I will satiate the soul of the priests with fatness, and my people shall be satisfied with my goodness, says Yahweh.	fatness	0.2941176470588235	2	29.734827041625977
1103	3IZVJEBJ6AK5H245ZE7QA8XGP43Z6X	bible	Many, Yahweh, my God, are the wonderful works which you have done, and your thoughts which are toward us.	thoughts	0.2608695652173913	2	33.55441665649414
2066	3UEDKCTP9VQTW7JOIN98T79ZG6MK77	bible	Moreover in Jerusalem Jehoshaphat appointed Levites and priests, and of the heads of the fathers' households of Israel, for the judgment of Yahweh, and for controversies.	controversies	0.35	2	30.576692581176758
1429	3L4YG5VW9NS1ZAEOHJQ7PMO5IATDDL	bible	After this I saw in the night visions, and, behold, a fourth animal, awesome and powerful, and strong exceedingly; and it had great iron teeth; it devoured and broke in pieces, and stamped the residue with its feet: and it was diverse from all the animals that were before it; and it had ten horns.	residue	0.2361111111111111	2	20.650224685668945
828	3RKHNXPHGWWVUIVKVV2J3ZNJOH8UK8	bible	They shall know that I am Yahweh, when I have set a fire in Egypt, and all her helpers are destroyed.	Egypt	0.25	2	21.540931701660156
238	356ZPKYPUHHDMIC5IO4G21FVEF1PYE	bible	"""'They shall not marry a woman who is a prostitute, or profane; neither shall they marry a woman divorced from her husband: for he is holy to his God."	prostitute	0.2678571428571429	2	23.563024520874023
34	3ROUCZ907FUJ74W2X1I3BAC3Q2COOV	bible	It is he who builds his rooms in the heavens, and has founded his vault on the earth; he who calls for the waters of the sea, and pours them out on the surface of the earth; Yahweh is his name.	name	0.2083333333333333	2	12.681971549987793
2013	3LVTFB9DE5IY03SKOVXZV6Y1EHXGQ2	bible	All your waves and your billows have swept over me.	billows	0.3382352941176471	2	78.70509338378906
2026	3D3B8GE892RYLH4XACC03KM45699P2	bible	Ahithophel was the king's counselor: and Hushai the Archite was the king's friend:	counselor	0.3392857142857143	2	65.25699615478516
1122	336OE47KI2KM2XE1PZVRNWJXPVQWVV	bible	I have sewed sackcloth on my skin, and have thrust my horn in the dust.	horn	0.2717391304347826	2	53.9066276550293
1474	3XUSYT70IT170QDU572CAF4MOJU0DL	bible	Yahweh will establish you for a holy people to himself, as he has sworn to you; if you shall keep the commandments of Yahweh your God, and walk in his ways.	commandments	0.30000000000000004	2	14.61641788482666
1422	3PIOQ99R7YMW2OGNS8UZVR4NICZNUS	bible	Don't be drunken with wine, in which is dissipation, but be filled with the Spirit,	Spirit	0.25	2	33.231781005859375
1894	3PEG1BH7AERGYJMEV4LOY9VVZW6KBM	bible	At that time Yahweh set apart the tribe of Levi, to bear the ark of the covenant of Yahweh, to stand before Yahweh to minister to him, and to bless in his name, to this day.	Levi	0.3125	2	10.500078201293945
1357	3P0I4CQYVY7RCD54ON9DS4PPT2TOWL	bible	But you shall deal with them like this: you shall break down their altars, and dash their pillars in pieces, and cut down their Asherim, and burn their engraved images with fire.	altars	0.3913043478260869	2	8.076417922973633
17	3MQKOF1EE2O08GEFYEVXHADQPORWD1	bible	The king's wrath is like the roaring of a lion, but his favor is like dew on the grass.	lion	0.3157894736842105	2	13.547307014465332
306	3H1C3QRA01JWMOMADI6GBYO8XKICE9	bible	Now that which was prepared for one day was one ox and six choice sheep; also fowls were prepared for me, and once in ten days store of all sorts of wine: yet for all this I didn't demand the bread of the governor, because the bondage was heavy on this people.	governor	0.296875	2	65.75830841064453
1700	32L724R85LKRWIX0E6IDGDL7OY3PIC	bible	Yahweh will create over the whole habitation of Mount Zion, and over her assemblies, a cloud and smoke by day, and the shining of a flaming fire by night; for over all the glory will be a canopy.	assemblies	0.3035714285714286	2	38.8154296875
1298	3XUY87HIVPE77YQE75ODR2YT02IMMZ	bible	These were your traffickers in choice wares, in wrappings of blue and embroidered work, and in chests of rich clothing, bound with cords and made of cedar, among your merchandise.	merchandise	0.2222222222222222	2	99.64820098876953
1497	3O71U79SRBPA5T3JR2KZ3BXZSRUMS5	bible	"""Behold, I send my messenger, and he will prepare the way before me; and the Lord, whom you seek, will suddenly come to his temple; and the messenger of the covenant, whom you desire, behold, he comes!"""	temple	0.25	2	4.756967067718506
1998	3XD2A6FGFNUVY9KP2TGUYPRFSQG9SI	bible	He is 'the stone which was regarded as worthless by you, the builders, which has become the head of the corner.'	builders	0.33333333333333337	2	17.470436096191406
1831	3PUOXASB573SZL63XLA2UIOIF5GZ9D	bible	He began to tell the people this parable.	parable	0.3611111111111112	2	64.60363006591797
1410	3ZQA3IO31BRYBCP1RZKSZEZVXR31OM	bible	"""When the sky is shut up, and there is no rain, because they have sinned against you; if they pray toward this place, and confess your name, and turn from their sin, when you afflict them:"	rain	0.2352941176470588	2	22.486572265625
1671	37NXA7GVST66R322LLOPEL2HRO8VLN	bible	You shall do to Ai and her king as you did to Jericho and her king, except its spoil and its livestock, you shall take for a plunder for yourselves.	spoil	0.3611111111111112	2	36.31801223754883
42	39N6W9XWRDN795J6F5ET8S13DQKGYB	bible	This same Hezekiah also stopped the upper spring of the waters of Gihon, and brought them straight down on the west side of the city of David.	waters	0.265625	2	29.358739852905273
1548	3OLZC0DJ8JF412UW0IRCM5APAKEVI9	bible	His possessions also were seven thousand sheep, three thousand camels, five hundred yoke of oxen, five hundred female donkeys, and a very great household; so that this man was the greatest of all the children of the east.	oxen	0.25	2	15.761804580688477
1078	3X55NP42EOGC6FFHT3BQC7JI5G73PR	bible	gave his offering: one silver platter, the weight of which was one hundred thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mixed with oil for a meal offering;	sanctuary	0.3472222222222222	2	23.27815818786621
1443	3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P	bible	Let my accusers be disappointed and consumed.	accusers	0.33333333333333337	2	256.1269836425781
782	3ROUCZ907FUJ74W2X1I3BAC3Q0ZOOE	bible	Joshua rose up early in the morning; and they moved from Shittim, and came to the Jordan, he and all the children of Israel.	Joshua	0.3611111111111112	2	17.07774543762207
1792	3AFT28WXLF29BILZZ65YRDGHET7OIU	bible	"""How long will you judge unjustly, and show partiality to the wicked?"""	partiality	0.3529411764705882	2	28.428016662597656
1675	39KV3A5D187RKQWWNWIAKT09X2ZS70	bible	The harvest is the end of the age, and the reapers are angels.	reapers	0.28125	2	27.55044174194336
2083	356TQKY9XFX916HN9YC53208L6H780	bible	They sat down to eat bread, and they lifted up their eyes and looked, and saw a caravan of Ishmaelites was coming from Gilead, with their camels bearing spices and balm and myrrh, going to carry it down to Egypt.	myrrh	0.3529411764705882	2	14.201735496520996
1163	359AP8GAGGKBD970QASA5OWRBZEC7R	bible	I would rather be a doorkeeper in the house of my God, than to dwell in the tents of wickedness.	doorkeeper	0.21052631578947367	2	16.31470489501953
1617	31ANT7FQN82N7D4XO9REIVFBXLNH5P	bible	The avenger of blood shall himself put the murderer to death: when he meets him, he shall put him to death.	avenger	0.2666666666666667	2	27.90680503845215
1246	32CAVSKPCEPTOH9YNLW1YKRKFDL1UT	bible	Because you were found faithful with very little, you shall have authority over ten cities.'	faithful	0.3043478260869565	2	125.40412902832031
1308	3DW3BNF1GHIBCWIJRWFL9GGB7O9V81	bible	Cut off your hair, and throw it away, and take up a lamentation on the bare heights; for Yahweh has rejected and forsaken the generation of his wrath.	Cut	0.22368421052631576	2	20.873760223388672
1666	3FVBZG9CLJEOC6IWR3L210JKGDCH04	bible	and Basemath, Ishmael's daughter, sister of Nebaioth.	Ishmael	0.3888888888888888	2	79.85247039794922
2070	3W31J70BASWZ8OEK94HJ9T1DHJEKC5	bible	He shall reckon with him who bought him from the year that he sold himself to him to the Year of Jubilee: and the price of his sale shall be according to the number of years; according to the time of a hired servant shall he be with him.	Jubilee	0.35	2	17.277387619018555
1415	3E22YV8GG16JAJ8RBMV5LLHOAXYNPR	bible	Then I looked at all the works that my hands had worked, and at the labor that I had labored to do; and behold, all was vanity and a chasing after wind, and there was no profit under the sun.	vanity	0.33333333333333337	2	16.341367721557617
432	3BAKUKE49HC18PHHJR1WT9408EMR1K	bible	The word of Yahweh came to me, saying,	word	0.26388888888888884	2	12.158656120300293
800	3FHTJGYT8N0D0RR5OIIAV18R9LHPGQ	bible	"Saul asked counsel of God, ""Shall I go down after the Philistines?"	counsel	0.2763157894736842	2	61.400634765625
490	302U8RURJZ1WF35NXY44RD66WLYVNJ	bible	He has walled up my way so that I can't pass, and has set darkness in my paths.	darkness	0.21875	2	54.26359558105469
453	32LAQ1JNT9PUX1L7P4GB4QAF7U4TUI	bible	Nevertheless I tell you the truth: It is to your advantage that I go away, for if I don't go away, the Counselor won't come to you.	advantage	0.2763157894736842	2	8.868614196777344
219	3XDJY5RK5SLAGG6HA3F3WIYNRX0U44	bible	"Therefore his servants said to him, ""Let there be sought for my lord the king a young virgin."	servants	0.21666666666666667	2	23.75823974609375
1045	3R5LWXWHR08I90TWA9SRPEUUBKQGX5	bible	Of the children of Issachar, men who had understanding of the times, to know what Israel ought to do, their heads were two hundred; and all their brothers were at their commandment.	heads	0.225	2	35.02814483642578
487	3MXX6RQ9EV5XOBYLTHG9MCBOJER4PX	bible	He burnt his burnt offering and his meal offering, and poured his drink offering, and sprinkled the blood of his peace offerings, on the altar.	meal	0.3369565217391305	2	20.31146240234375
1290	34ZTTGSNJXOC0ZNV81FHG6A2TF3HQR	bible	one young bull, one ram, one male lamb a year old, for a burnt offering;	ram	0.2222222222222222	2	86.65518951416016
856	3BFF0DJK8XCEIOT30ZLBPPSRMXJTS2	bible	You shall be filled at my table with horses and chariots, with mighty men, and with all men of war, says the Lord Yahweh.	chariots	0.225	2	15.754680633544922
719	3TTPFEFXCTKJQH4BTS1JA1TBTGYH65	bible	For that day is of the Lord, Yahweh of Armies, a day of vengeance, that he may avenge him of his adversaries: and the sword shall devour and be satiate, and shall drink its fill of their blood; for the Lord, Yahweh of Armies, has a sacrifice in the north country by the river Euphrates.	sword	0.32352941176470584	2	19.94309425354004
1212	3HXCEECSQMT70MEB5X2ITZH9OGEYZI	bible	It shall not be so among you, but whoever desires to become great among you shall be your servant.	servant	0.23214285714285715	2	9.209603309631348
2068	3WUVMVA7OB3644G8PRO2QDZ2LNYZAS	bible	and that the whole land of it is sulfur, salt, and burning, that it is not sown, nor bears, nor any grass grows therein, like the overthrow of Sodom and Gomorrah, Admah and Zeboiim, which Yahweh overthrew in his anger, and in his wrath:	sulfur	0.35	2	16.894376754760742
1407	322ZSN9Z5GKVG3RSAYPTRMCL8JO4TI	bible	and the priest shall take cedar wood, and hyssop, and scarlet, and cast it into the midst of the burning of the heifer.	cedar	0.3157894736842105	2	15.509110450744629
918	3ZURAPD288N45ZC8SW12CKQH5O6F14	bible	When the voice came, Jesus was found alone.	Jesus	0.3125	2	82.69422149658203
159	33N1S8XHHMLAAG38T8V9FC6ZHV5Z1L	bible	But God composed the body together, giving more abundant honor to the inferior part,	honor	0.234375	2	130.3929443359375
1381	32K26U12DNONTREA84Q1V8UCIF6VD7	bible	Before I had finished speaking in my heart, behold, Rebekah came out with her pitcher on her shoulder.	shoulder	0.2333333333333333	2	26.810941696166992
1022	3TCFMTM8HEOK450W41MVS1WSWM112A	bible	Let it happen, that the young lady to whom I will say, 'Please let down your pitcher, that I may drink,' and she will say, 'Drink, and I will also give your camels a drink,'--let her be the one you have appointed for your servant Isaac.	Isaac	0.2941176470588235	2	28.057043075561523
1178	3L2OEKSTW9ASGQDOW725GFK5P728YI	bible	All mankind shall be afraid.	mankind	0.3625	2	196.7000732421875
649	302U8RURJZ1WF35NXY44RD66WJ8VNP	bible	The floods have lifted up, Yahweh, the floods have lifted up their voice.	voice	0.2666666666666667	2	70.50481414794922
605	3L21G7IH47WA5QT3XMTQ15XXBZ5Y1T	bible	When evening came, he went out of the city.	evening	0.234375	2	20.50779151916504
1705	35F6NGNVM8JSZQ9BCWN0UYWVZLDT7Q	bible	Pharaoh shall see them, and shall be comforted over all his multitude, even Pharaoh and all his army, slain by the sword, says the Lord Yahweh.	multitude	0.33333333333333337	2	20.179269790649414
1113	32204AGAABCLNATH55A5MS60NU2GH7	bible	"They answered him, ""We are Abraham's seed, and have never been in bondage to anyone."	seed	0.2678571428571429	2	11.058455467224121
1146	3JUDR1D0D6R8L9KDPGCAT2404W32QC	bible	It shall be the base of the kingdoms; neither shall it any more lift itself up above the nations: and I will diminish them, that they shall no more rule over the nations.	kingdoms	0.2777777777777778	2	25.975759506225586
1824	3S37Y8CWI80N8KVM53U4E6JKCD64W8	bible	You are of more value than many sparrows.	sparrows	0.3035714285714286	2	41.462806701660156
1891	3511RHPADVEEYWLLC1JFDODE6KRLRK	bible	For the time will come when they will not listen to the sound doctrine, but, having itching ears, will heap up for themselves teachers after their own lusts;	doctrine	0.3125	2	14.381489753723145
1088	3SMIWMMK615MPIP1K9LMRAHEBOHWU6	bible	They brought in the offerings and the tithes and the dedicated things faithfully: and over them Conaniah the Levite was ruler, and Shimei his brother was second.	offerings	0.26388888888888884	2	89.50074005126953
1465	3L1EFR8WWT5MU4F3W9GVRQ8030I9FV	bible	They brought every man his tribute, vessels of silver, and vessels of gold, and clothing, armor, and spices, horses, and mules, a rate year by year.	tribute	0.32352941176470584	2	35.45063018798828
1273	3N7PQ0KLI5P89OQRKPVFIVKER7F3EC	bible	for it is Yahweh our God who brought us and our fathers up out of the land of Egypt, from the house of bondage, and who did those great signs in our sight, and preserved us in all the way in which we went, and among all the peoples through the midst of whom we passed.	peoples	0.22368421052631576	2	11.097100257873535
1621	371QPA24C2OEO4U9NG6RTO5IWX21TM	bible	Indeed, on her children I will have no mercy; for they are children of unfaithfulness;	unfaithfulness	0.2666666666666667	2	30.669700622558594
1496	335HHSX8CD5IBQJQ3F9XG733A2MDHU	bible	because they have worked folly in Israel, and have committed adultery with their neighbors' wives, and have spoken words in my name falsely, which I didn't command them; and I am he who knows, and am witness, says Yahweh.	neighbors	0.25	2	21.37742042541504
2087	3W0XM68YZPVFLL4MT7SZSXIMDMT1K2	bible	Therefore a lion out of the forest shall kill them, a wolf of the evenings shall destroy them, a leopard shall watch against their cities; everyone who goes out there shall be torn in pieces; because their transgressions are many, and their backsliding is increased.	evenings	0.35526315789473684	2	35.46815490722656
