	id	corpus	sentence	token	complexity	class	ppl
375	34KYK9TV2R8EM2ZM0DUQPVM5GSWBSB	bible	For godly sorrow works repentance to salvation, which brings no regret.	godly sorrow	0.45	3	138.61756896972656
376	35F6NGNVM8JSZQ9BCWN0UYWVZLK7TB	bible	Isn't their tent cord plucked up within them?	tent cord	0.45	3	338.3195495605469
377	3YLPJ8OXX8D2XK0CF8QQGPXRLFI4X7	bible	The word which came to Jeremiah from Yahweh, when Nebuchadnezzar king of Babylon, and all his army, and all the kingdoms of the earth that were under his dominion, and all the peoples, were fighting against Jerusalem, and against all the cities of it, saying:	Nebuchadnezzar king	0.4523809523809523	3	10.17721939086914
378	3M7OI89LVYOS99TV70NIZAWVGOZ6CR	bible	Afterward, says Yahweh, I will deliver Zedekiah king of Judah, and his servants, and the people, even such as are left in this city from the pestilence, from the sword, and from the famine, into the hand of Nebuchadnezzar king of Babylon, and into the hand of their enemies, and into the hand of those who seek their life: and he shall strike them with the edge of the sword; he shall not spare them, neither have pity, nor have mercy.	Nebuchadnezzar king	0.6	3	7.233273983001709
379	3QE4DGPGBRBRBY5MQYQMS3XWIPMG4R	bible	"Thus says Yahweh: ""For three transgressions of Tyre, yes, for four, I will not turn away its punishment; because they delivered up the whole community to Edom, and didn't remember the brotherly covenant;"	brotherly covenant	0.4583333333333334	3	33.799034118652344
380	31J7RYECZLQQ5RM4E7407XV12MXL1O	bible	"""What value does the engraved image have, that its maker has engraved it; the molten image, even the teacher of lies, that he who fashions its form trusts in it, to make mute idols?"	mute idols	0.4583333333333334	3	79.46454620361328
381	3YGE63DIN8X69WDLM27223T7V1W0WU	bible	You know that when you were heathen , you were led away to those mute idols, however you might be led.	mute idols	0.475	3	62.52218246459961
382	3HFWPF5AK9J9J7V9LKFK7COTS0J3SC	bible	For he will deliver you from the snare of the fowler, and from the deadly pestilence.	deadly pestilence	0.4583333333333334	3	4.306521415710449
383	39HYCOOPKOL434K1UCPA8CBZROQDM8	bible	It came to pass, when he commanded the man clothed in linen, saying, Take fire from between the whirling wheels, from between the cherubim, that he went in, and stood beside a wheel.	whirling wheels	0.4605263157894737	3	29.060644149780273
384	30Z7M1Q8UYKRK8FLG1OPDT2YMG5A8G	bible	I sink in deep mire, where there is no foothold.	deep mire	0.4605263157894737	3	77.7022933959961
385	3SA4EMRVJV2GPNGKAGT7A9LB24T0PZ	bible	There is aromatic resin and the onyx stone.	onyx stone	0.4615384615384616	3	151.07855224609375
386	3CVDZS288H011OYXLIK0WCEK317FMM	bible	"and that they should publish and proclaim in all their cities, and in Jerusalem, saying, ""Go out to the mountain, and get olive branches, and branches of wild olive, and myrtle branches, and palm branches, and branches of thick trees, to make booths, as it is written."""	myrtle branches	0.4642857142857143	3	30.455501556396484
387	3N2YPY1GI6YSLXSA4Z1L1QCXIT3VE0	bible	Woe to those who decree unrighteous decrees, and to the writers who write oppressive decrees;	unrighteous decrees	0.4722222222222222	3	34.25410461425781
388	3V0TR1NRVA2Q17SJ4YYCWHMTKU9A49	bible	Hezekiah had exceeding much riches and honor: and he provided him treasuries for silver, and for gold, and for precious stones, and for spices, and for shields, and for all kinds of goodly vessels;	goodly vessels	0.4722222222222222	3	17.244503021240234
389	3UEBBGULPFOKEW36UKBMNMVEGN9FUD	bible	Yahweh did so; and there came grievous swarms of flies into the house of Pharaoh, and into his servants' houses: and in all the land of Egypt the land was corrupted by reason of the swarms of flies.	grievous swarms	0.4736842105263158	3	13.361040115356445
390	3G3AJKPCXLSRXPQMK4CSZ340NLBY46	bible	For I don't desire you to be ignorant, brothers, of this mystery, so that you won't be wise in your own conceits, that a partial hardening has happened to Israel, until the fullness of the Gentiles has come in,	partial hardening	0.475	3	17.58966827392578
391	311HQEI8RSGOL2IAIOCIGMXCKH67ZR	bible	who has been made, not after the law of a fleshly commandment, but after the power of an endless life:	fleshly commandment	0.4772727272727273	3	38.21443176269531
392	3R0WOCG21M9NGCPA3EGWZMST4ATDU0	bible	They ate unleavened cakes and parched grain of the produce of the land on the next day after the Passover, in the same day.	parched grain	0.4821428571428571	3	28.931468963623047
393	3UYRNV2KITZY4R9AP5TUZZMYLN38NX	bible	How weak is your heart, says the Lord Yahweh, since you do all these things, the work of an impudent prostitute;	impudent prostitute	0.4821428571428571	3	26.375717163085938
394	39O6Z4JLX2X1RXJRZ4RDPFX4YZEXVB	bible	In those, there are some things that are hard to understand, which the ignorant and unsettled twist, as they also do to the other Scriptures, to their own destruction.	unsettled twist	0.4833333333333333	3	28.865318298339844
395	3FCO4VKOZ4DQA7REM1Y5VCWUWBX7EL	bible	and tell them, Thus says Yahweh of Armies, the God of Israel: Behold, I will send and take Nebuchadnezzar the king of Babylon, my servant, and will set his throne on these stones that I have hidden; and he shall spread his royal pavilion over them.	royal pavilion	0.4833333333333333	3	14.680150032043457
396	3YOAVL4CA0HR2F0RGQEBDAD2TFG4Z4	bible	"When I bow myself in the house of Rimmon, may Yahweh pardon your servant in this thing."""	Yahweh pardon	0.4833333333333333	3	65.35746002197266
397	3JTPR5MTZSCE9355UUUBVNV3P2Y5KO	bible	Give sincere homage to the Son , lest he be angry, and you perish in the way, for his wrath will soon be kindled.	sincere homage	0.4852941176470589	3	28.21481704711914
398	3OEWW2KGQJBS375D7S4N0G04MO5DON	bible	He wrote in the name of King Ahasuerus, and sealed it with the king's ring, and sent letters by courier on horseback, riding on royal horses that were bread from swift steeds.	swift steeds	0.4861111111111112	3	46.1128044128418
399	3H5TOKO3D9JPE5GGELH0GCK7OBI64E	bible	The righteous perishes, and no man lays it to heart; and merciful men are taken away, none considering that the righteous is taken away from the evil.	righteous perishes	0.4861111111111112	3	34.44691467285156
400	3BDORL6HKKDLVSRFZOQGA5NRCBECRW	bible	Now it is true that I am a near kinsman; however there is a kinsman nearer than I.	near kinsman	0.4880952380952381	3	39.30986022949219
401	3OLZC0DJ8JF412UW0IRCM5APAMAVI9	bible	You shall make proclamation on the same day: there shall be a holy convocation to you; you shall do no regular work.	holy convocation	0.4880952380952381	3	31.58879280090332
402	3JGHED38EDROGC85M2AZ2FOAEN1Y7Q	bible	Every one of your righteous ordinances endures forever.	righteous ordinances	0.4880952380952381	3	58.790672302246094
403	33K3E8REWWV3GLNERBG3X1DWN1D8XH	bible	Seven times a day, I praise you, because of your righteous ordinances.	righteous ordinances	0.675	4	36.8622932434082
404	36MUZ9VAE626RGSODE1RV46QIM0DEK	bible	In praying, don't use vain repetitions, as the Gentiles do; for they think that they will be heard for their much speaking.	vain repetitions	0.5	3	11.221714973449707
405	33Q5P9PUSPMUXJD695KTW8PQLSXCZP	bible	When Aaron lights the lamps at evening, he shall burn it, a perpetual incense before Yahweh throughout your generations.	perpetual incense	0.5	3	54.9331169128418
406	3S8A4GJRD33O8IZVYHINP2KK1VFV6F	bible	No one sews a piece of unshrunk cloth on an old garment, or else the patch shrinks and the new tears away from the old, and a worse hole is made.	unshrunk cloth	0.5	3	43.84169387817383
407	363A7XIFV4MPVKBYOUZZ57M6XE5VA5	bible	But now that you have come to know God, or rather to be known by God, why do you turn back again to the weak and miserable elemental principles, to which you desire to be in bondage all over again?	elemental principles	0.5	3	21.384347915649414
408	3PCPFX4U40QSM3WPDBRHDLYPD23QFJ	bible	The priest shall take the boiled shoulder of the ram, and one unleavened cake out of the basket, and one unleavened wafer, and shall put them on the hands of the Nazirite, after he has shaved the head of his separation;	unleavened wafer	0.5	3	19.41522789001465
409	37SOB9Z0SSXMFU0J1BIJVQAY06BL3G	bible	"I said, ""I have seen, and behold, a lampstand all of gold, with its bowl on the top of it, and its seven lamps thereon; there are seven pipes to each of the lamps, which are on the top of it;"	lamps thereon	0.5	3	16.87935447692871
410	39O0SQZVJN7FJBWJ87I5UJVDB0N7RY	bible	For every head is bald, and every beard clipped: on all the hands are cuttings, and on the waist sackcloth.	waist sackcloth	0.5	3	43.380516052246094
411	3G3AJKPCXLSRXPQMK4CSZ340NLC4YD	bible	Now have I brought it to pass, that it should be yours to lay waste fortified cities into ruinous heaps.	ruinous heaps	0.5	3	61.591766357421875
412	38XPGNCKHT0ATVVHFTP8S40654A4V4	bible	Now I have brought it to pass, that it should be yours to destroy fortified cities, turning them into ruinous heaps.	ruinous heaps	0.6388888888888888	4	41.068050384521484
413	3WGZLY9VCHMPIFIX0BFR3UA47J28DG	bible	But will God in very deed dwell on the earth?	deed dwell	0.5	3	120.82244110107422
414	3J06WJ78HNK9N8EWZPQV1U0JIO6VV6	bible	He brings out the prisoners with singing, but the rebellious dwell in a sun-scorched land.	rebellious dwell	0.5	3	83.02887725830078
415	3DZKABX2ZI5DOZ8W88VQB2CUXHRCVP	bible	Now may the God of peace, who brought again from the dead the great shepherd of the sheep with the blood of an eternal covenant, our Lord Jesus,	eternal covenant	0.5	3	17.739011764526367
416	3P7QK0GJ3TLHZ1L4CCVNKVG491K2Z6	bible	My righteous servant will justify many by the knowledge of himself; and he will bear their iniquities.	righteous servant	0.5	3	21.285051345825195
417	3I01FDIL6M8EW0G8KU6QT3X1LJAD2I	bible	You, tower of the flock, the hill of the daughter of Zion, to you it will come, yes, the former dominion will come, the kingdom of the daughter of Jerusalem.	former dominion	0.5	3	32.410709381103516
418	3HA5ODM5KASTVGXS5ULQQ7GCJKCVS1	bible	Nevertheless these you shall not eat of them that chew the cud, or of those who have the hoof cloven: the camel, and the hare, and the rabbit; because they chew the cud but don't part the hoof, they are unclean to you.	hoof cloven	0.5125	3	10.103379249572754
419	3HY86PZXPYICZLCCXLHWU25HTPWE1U	bible	Every animal that parts the hoof, and has the hoof cloven in two and chews the cud, among the animals, that may you eat.	hoof cloven	0.5833333333333334	3	34.25218963623047
420	3LAZVA75NIR50X7XA3K64X90PXH2O4	bible	"Then she said, ""I ask one small petition of you; don't deny me."""	small petition	0.5131578947368421	3	47.16118621826172
421	38O9DZ0A62NFBR1TA7YCNXN94XM62I	bible	You will trample the young lion and the serpent underfoot.	serpent underfoot	0.5131578947368421	3	86.59839630126953
422	3D1TUISJWI04ON5WVSH7QJ86WF1IU7	bible	For innumerable evils have surrounded me.	innumerable evils	0.5138888888888888	3	723.801025390625
423	3Q7TKIAPOTAKXM2GU0OV8ZWARJ1DL7	bible	For I have sworn by myself, says Yahweh, that Bozrah shall become an astonishment, a reproach, a waste, and a curse; and all its cities shall be perpetual wastes.	perpetual wastes	0.5147058823529411	3	21.896207809448242
424	3N3WJQXELSQXUC40XB4ECG56USC2LN	bible	I hate, I despise your feasts, and I can't stand your solemn assemblies.	solemn assemblies	0.5166666666666667	3	31.42108726501465
425	3KWGG5KP6J2UYCENUGUZO6TH6OFCM8	bible	I will open rivers on the bare heights, and springs in the midst of the valleys.	bare heights	0.5166666666666667	3	65.0770492553711
426	3RBI0I35XE36FT7IKQ79PYCU9LF3YQ	bible	"When the inhabitants of the land, the Canaanites, saw the mourning in the floor of Atad, they said, ""This is a grievous mourning by the Egyptians."""	grievous mourning	0.5166666666666667	3	23.502771377563477
427	3AFT28WXLF29BILZZ65YRDGHETDIOU	bible	The altar hearth shall be twelve [cubits] long by twelve broad, square in the four sides of it.	altar hearth	0.5166666666666667	3	48.83115768432617
428	3OPLMF3EU5NTJYTTJU2Y44845N2NLY	bible	The upper altar shall be four cubits; and from the altar hearth and upward there shall be four horns.	altar hearth	0.675	4	80.18905639648438
429	3VO4XFFP15MF7AHJVST5PTL8FEKQ7F	bible	Wail, you shepherds, and cry; and wallow in dust, you principal of the flock; for the days of your slaughter and of your dispersions are fully come, and you shall fall like a goodly vessel.	goodly vessel	0.5166666666666667	3	31.203752517700195
430	324N5FAHSXBV7XKK0LCOZLP22QZVKK	bible	For there shall be no more any false vision nor flattering divination within the house of Israel.	flattering divination	0.5178571428571429	3	64.58302307128906
431	341YLJU21IZV4BWUC871K0DEDOI2I9	bible	How then have you turned into the degenerate branches of a foreign vine to me?	degenerate branches	0.5178571428571429	3	98.0677490234375
432	3JMNNNO3B14D56GZ1PBGLRMMSZG2WG	bible	Lift up your feet to the perpetual ruins, all the evil that the enemy has done in the sanctuary.	perpetual ruins	0.5178571428571429	3	88.40084838867188
433	37PGLWGSJT6QLR0K1ED5KWZ8UO3IKA	bible	In it you shall not sow, neither reap that which grows of itself, nor gather from the undressed vines.	undressed vines	0.525	3	45.409767150878906
434	3NI0WFPPI9G8FHYFVKUY49UU7Z306T	bible	So he brought him into his house, and gave the donkeys fodder; and they washed their feet, and ate and drink.	donkeys fodder	0.525	3	27.443105697631836
435	3UYRNV2KITZY4R9AP5TUZZMYLN3N8C	bible	He gave their donkeys fodder.	donkeys fodder	0.5833333333333334	3	413.7099609375
436	3EHIMLB7F7Z6UVNZM7YHUFP2ZBU8HO	bible	The captive exile shall speedily be freed; and he shall not die and go down into the pit, neither shall his bread fail.	captive exile	0.525	3	43.68402862548828
437	3AQN9REUTFG4XL9FDFDL27Y60Y4DYY	bible	There is aromatic resin and the onyx stone.	aromatic resin	0.525	3	151.07855224609375
438	3GITHABACYLNIC7L9OKTP89VZNC2NP	bible	Like the profane mockers in feasts, they gnashed their teeth at me.	profane mockers	0.5263157894736842	3	50.212642669677734
439	3MYASTQBG7BVOJITM5WRPLV41PNQD8	bible	"""The wings of the ostrich wave proudly; but are they the feathers and plumage of love?"	ostrich wave	0.5277777777777778	3	77.0928726196289
440	3LVTFB9DE5IY03SKOVXZV6Y1EH3QGI	bible	They are corrupt, and have done abominable iniquity.	abominable iniquity	0.5277777777777778	3	18.79616928100586
441	3MVY4USGB6NO9ADS6NM7BIQIBIGISR	bible	Bring no more vain offerings.	vain offerings	0.5277777777777778	3	357.75537109375
442	3QQUBC64ZEEOJSAIXD5MFY3RCWCNXK	bible	But these, as unreasoning creatures, born natural animals to be taken and destroyed, speaking evil in matters about which they are ignorant, will in their destroying surely be destroyed,	unreasoning creatures	0.5277777777777778	3	113.9307632446289
443	31ANT7FQN82N7D4XO9REIVFBXLU5HK	bible	"Then his father and his mother said to him, ""Is there never a woman among the daughters of your brothers, or among all my people, that you go to take a wife of the uncircumcised Philistines?"""	uncircumcised Philistines	0.5294117647058824	3	15.285619735717773
444	356TQKY9XFX916HN9YC53208L8Z78M	bible	"He said to the king, ""Don't let my lord impute iniquity to me, nor remember that which your servant did perversely the day that my lord the king went out of Jerusalem, that the king should take it to his heart."	impute iniquity	0.5333333333333333	3	23.91573143005371
445	39TX062QX1OHFOH8FUL76K5L7FL3XK	bible	But false prophets also arose among the people, as false teachers will also be among you, who will secretly bring in destructive heresies, denying even the Master who bought them, bringing on themselves swift destruction.	destructive heresies	0.5333333333333333	3	6.827290058135986
446	3R16PJFTS3RWDK15GPB1QVPPP634KI	bible	I will throw abominable filth on you, and make you vile, and will set you a spectacle.	abominable filth	0.5333333333333333	3	31.484167098999023
447	37MQ8Z1JQEWHUBBZGQT46O7237FY2A	bible	Because I knew that you are obstinate, and your neck is an iron sinew, and your brow brass;	brow brass	0.5333333333333333	3	40.734535217285156
448	362E9TQF2HQLJ541BNSQM47FN7MIG7	bible	Set up a standard in the land, blow the trumpet among the nations, prepare the nations against her, call together against her the kingdoms of Ararat, Minni, and Ashkenaz: appoint a marshal against her; cause the horses to come up as the rough canker worm.	canker worm	0.5357142857142857	3	61.89430618286133
449	3DA79LNS59VAY78OAKKAHHKFUJXT3R	bible	Yahweh of Armies has sworn by himself, saying, Surely I will fill you with men, as with the canker worm; and they shall lift up a shout against you.	canker worm	0.7777777777777777	4	43.30686950683594
450	3KLL7H3EGD1457JCU09RMT9AA9VVHG	bible	The second lot came out for Simeon, even for the tribe of the children of Simeon according to their families.	second lot	0.5357142857142857	3	57.12175750732422
451	3GL25Y6843UI1APILCQM2JER762XMU	bible	to an incorruptible and undefiled inheritance that doesn't fade away, reserved in Heaven for you,	undefiled inheritance	0.5416666666666666	3	38.03474426269531
452	36AZSFEYZ40UEUGQU8ZV0I6CFWQBVG	bible	having been born again, not of corruptible seed, but of incorruptible, through the word of God, which lives and remains forever.	corruptible seed	0.5416666666666666	3	8.818320274353027
453	3K8CQCU3KE19US5SN890DFPK3U6NWR	bible	being only (with meats and drinks and various washings) fleshly ordinances, imposed until a time of reformation.	fleshly ordinances	0.5441176470588235	3	218.8500213623047
454	3DWNFENNE3V120VNY4BPPGPCAH34JJ	bible	But I have used none of these things, and I don't write these things that it may be done so in my case; for I would rather die, than that anyone should make my boasting void.	boasting void	0.55	3	29.695337295532227
455	3OREP8RUT2BBWXQV5D090H32SH2GBW	bible	For there are also many unruly men, vain talkers and deceivers, especially those of the circumcision,	vain talkers	0.55	3	23.023866653442383
456	344M16OZKIFFDSJ128FUR9IKWQ1NEB	bible	For your hands are defiled with blood, and your fingers with iniquity; your lips have spoken lies, your tongue mutters wickedness.	mutters wickedness	0.5526315789473685	3	10.132537841796875
457	3M0556243SK7J6JXXJZ09R3K8RHFNM	bible	But if her husband forbids her in the day that he hears it, then he shall make void her vow which is on her, and the rash utterance of her lips, with which she has bound her soul: and Yahweh will forgive her.	rash utterance	0.5535714285714286	3	32.86015701293945
458	3ECKRY5B1QWLAMZ61FGF7BNLYXGIZW	bible	For if by the trespass of the one, death reigned through the one; so much more will those who receive the abundance of grace and of the gift of righteousness reign in life through the one, Jesus Christ.	righteousness reign	0.5555555555555556	3	8.528022766113281
459	3VO4XFFP15MF7AHJVST5PTL8FEL7QX	bible	Or does the Almighty pervert righteousness?	pervert righteousness	0.5666666666666667	3	280.8695373535156
460	386T3MLZLNVVJVH3OZRWONQLDUT08F	bible	Harness the chariot to the swift steed, inhabitant of Lachish.	swift steed	0.5666666666666667	3	139.4880828857422
461	3GVPRXWRPHU2QCT0IKOWGRUMO447IU	bible	"Amalek dwells in the land of the South: and the Hittite, and the Jebusite, and the Amorite, dwell in the hill country; and the Canaanite dwells by the sea, and along by the side of the Jordan."""	Canaanite dwells	0.5666666666666667	3	7.529703140258789
462	3I01FDIL6M8EW0G8KU6QT3X1LJA2D7	bible	The words of a whisperer are as dainty morsels, they go down into the innermost parts.	dainty morsels	0.5666666666666667	3	55.4832878112793
463	3PIOQ99R7YMW2OGNS8UZVR4NIEVNUS	bible	The words of a gossip are like dainty morsels: they go down into a person's innermost parts.	dainty morsels	0.5833333333333334	3	42.28717041015625
464	35JDMRECC499302FF42Z1P9NVEFGEW	bible	"They have made themselves a molten calf, and have worshiped it, and have sacrificed to it, and said, 'These are your gods, Israel, which brought you up out of the land of Egypt.'"""	molten calf	0.5694444444444444	3	10.414129257202148
465	3QX22DUVOOHQXLKNLXP4EYH6RVUVMP	bible	Yes, when they had made them a molten calf, and said, 'This is your God who brought you up out of Egypt,' and had committed awful blasphemies;	molten calf	0.625	4	23.665666580200195
466	3XABXM4AJ15J7OM25XLB3TH3QYQQ82	bible	Those parts of the body which we think to be less honorable, on those we bestow more abundant honor; and our unpresentable parts have more abundant propriety;	abundant propriety	0.5714285714285714	3	56.66658401489258
467	3L55D8AUFAXUST31DJIAI1GOFYSYCJ	bible	"Thus says Yahweh, ""In an acceptable time have I answered you, and in a day of salvation have I helped you; and I will preserve you, and give you for a covenant of the people, to raise up the land, to make them inherit the desolate heritage:"	desolate heritage	0.575	3	18.07735824584961
468	3PR3LXCWSFZ3UQ6OW3MHXX8777W9X8	bible	They are as loathsome food to me.	loathsome food	0.575	3	108.86833953857422
469	351S7I5UG9WNO85TG9QLOPVC1YXNJW	bible	I saw also that the house had a raised base all around: the foundations of the side rooms were a full reed of six great cubits.	full reed	0.575	3	89.47138214111328
470	3UEBBGULPFOKEW36UKBMNMVEGNAFUE	bible	having a golden altar of incense, and the ark of the covenant overlaid on all sides with gold, in which was a golden pot holding the manna, Aaron's rod that budded, and the tablets of the covenant;	covenant overlaid	0.575	3	16.15827178955078
471	3NCN4N1H1GHH6P7HSHD4Q1CZTTONBB	bible	or to the mute stone, 'Arise!'	mute stone	0.5789473684210527	3	264.4861145019531
472	3NFWQRSHVEE19E2BAFM5J7UN7FUGFE	bible	Mourn, as for an only son, most bitter lamentation; for the destroyer shall suddenly come on us.	bitter lamentation	0.5833333333333334	3	108.44147491455078
473	3NOEP8XAU42OMDMVDSIEJN8MCBDPXI	bible	His lips are like lilies, dropping liquid myrrh.	liquid myrrh	0.5833333333333334	3	127.94111633300781
474	3DZKABX2ZI5DOZ8W88VQB2CUXHQVC7	bible	"""Also take fine spices: of liquid myrrh, five hundred shekels; and of fragrant cinnamon half as much, even two hundred and fifty; and of fragrant cane, two hundred and fifty;"	liquid myrrh	0.6	3	40.724124908447266
475	3U18MJKL1UM0GUZN6H9Z1LIHBEONCI	bible	You shall hang it on four pillars of acacia overlaid with gold; their hooks shall be of gold, on four sockets of silver.	acacia overlaid	0.5921052631578947	3	51.31082534790039
476	3FULMHZ7OUXR381811OH58HTEBY4MN	bible	"""'This is the law of the trespass offering."	trespass offering	0.5972222222222222	3	96.1363754272461
477	3D17ECOUOEV9PNWF8100BB1K20731T	bible	"But some of the itinerant Jews, exorcists, took on themselves to invoke over those who had the evil spirits the name of the Lord Jesus, saying, ""We adjure you by Jesus whom Paul preaches."""	itinerant Jews	0.6	3	35.25963592529297
478	3ZQX1VYFTD5GMC9MQKT7EOM3BX88OC	bible	"Yahweh said to me, ""Backsliding Israel has shown herself more righteous than treacherous Judah."	treacherous Judah	0.6	3	95.58707427978516
479	3X4Q1O9UBHMCMY43GF110OQ80D37OP	bible	All these were reckoned by genealogies in the days of Jotham king of Judah, and in the days of Jeroboam king of Israel.	Jeroboam king	0.6	3	14.780715942382812
480	3D1UCPY6GG9R0NG07M9FQLOSG6D83I	bible	A contemplative psalm.	contemplative psalm	0.6	3	58.027130126953125
481	3BA7SXOG1JQJJP12ICAB8JR8MKS8RL	bible	Now Ornan was threshing wheat.	threshing wheat	0.6	3	246.4563751220703
482	3M47JKRKCX1QX63IQO7DXO0CQXF86O	bible	"For who is this uncircumcised Philistine, that he should defy the armies of the living God?"""	uncircumcised Philistine	0.6052631578947368	4	28.0097713470459
483	302U8RURJZ1WF35NXY44RD66WL4VNP	bible	The oxen likewise and the young donkeys that till the ground will eat savory provender, which has been winnowed with the shovel and with the fork.	savory provender	0.625	4	59.84498977661133
484	3MWOYZD5WVO1PJWQWMIQWLCY0S7NOF	bible	But I say that the things which the Gentiles sacrifice, they sacrifice to demons, and not to God, and I don't desire that you would have fellowship with demons.	Gentiles sacrifice	0.625	4	14.177032470703125
485	3SSN80MU8CONBMPF00D6N6MNI17KXC	bible	"When anyone touches any unclean thing, the uncleanness of man, or an unclean animal, or any unclean abomination, and eats some of the flesh of the sacrifice of peace offerings, which belong to Yahweh, that soul shall be cut off from his people.'"""	unclean abomination	0.625	4	12.280938148498535
486	32204AGAABCLNATH55A5MS60NU7GHC	bible	"Yahweh said to Satan, ""Yahweh rebuke you, Satan!"	Yahweh rebuke	0.6388888888888888	4	13.97949504852295
487	3FBEFUUYRK54GUWXNMRRTF67GLFA6U	bible	For there is an annulling of a foregoing commandment because of its weakness and uselessness	foregoing commandment	0.6388888888888888	4	53.20533752441406
488	38B7Q9C28G5QBBMSVGDRXKVNA3W69A	bible	Woe to those who decree unrighteous decrees, and to the writers who write oppressive decrees;	oppressive decrees	0.6388888888888888	4	34.25410461425781
489	38XPGNCKHT0ATVVHFTP8S406549V4U	bible	The precious sons of Zion, comparable to fine gold, How are they esteemed as earthen pitchers, the work of the hands of the potter!	earthen pitchers	0.6428571428571429	4	58.478675842285156
490	30ZKOOGW2W6998V0HGFAYJFQ8AY1AM	bible	His undersides are like sharp potsherds, leaving a trail in the mud like a threshing sledge.	threshing sledge	0.65	4	41.79356002807617
491	38DCH97KHH28R5ILW1I2SJQH69KQJM	bible	"Thus says Yahweh: ""For three transgressions of Damascus, yes, for four, I will not turn away its punishment; because they have threshed Gilead with threshing instruments of iron;"	threshing instruments	0.65	4	26.81403350830078
492	3TRB893CSJAOULN5SWOTVFH69RBG7A	bible	"Yet gleanings will be left there, like the shaking of an olive tree, two or three olives in the top of the uppermost bough, four or five in the outermost branches of a fruitful tree,"" says Yahweh, the God of Israel."	uppermost bough	0.65	4	25.340404510498047
493	3H4IKZHALBIJ7YWEV7IDHWCTAI2NN0	bible	"When they heard these things, they held their peace, and glorified God, saying, ""Then God has also granted to the Gentiles repentance to life!"""	Gentiles repentance	0.65	4	20.24642562866211
494	3G57RS03HH5JSN1F5OO7VR9982C522	bible	Blessed be Yahweh forevermore.	Yahweh forevermore	0.6538461538461539	4	47.138980865478516
495	3B623HUYJ4QVK41FX1AGYTW48MB8S9	bible	Wicked people earn deceitful wages, but one who sows righteousness reaps a sure reward.	deceitful wages	0.6666666666666666	4	69.29761505126953
496	3HXK2V1N4KFH8KQZMK7YZO0YYBPG2U	bible	Behold, I am against those who prophesy lying dreams, says Yahweh, and do tell them, and cause my people to err by their lies, and by their vain boasting: yet I didn't send them, nor commanded them; neither do they profit this people at all, says Yahweh.	vain boasting	0.6666666666666666	4	15.533138275146484
497	3KI0JD2ZU1IMXSYZGJF7JO4HFD9760	bible	but in the hidden person of the heart, in the incorruptible adornment of a gentle and quiet spirit, which is in the sight of God very precious.	incorruptible adornment	0.6666666666666666	4	19.36654281616211
498	3NRZ1LDP7W6DR8MAEA6ZG8OXKBBPZF	bible	but while people slept, his enemy came and sowed darnel weeds also among the wheat, and went away.	darnel weeds	0.6666666666666666	4	89.92643737792969
499	3S829FDFT21FXGJ58JRJJTRXYSAXDC	bible	You were the anointed cherub who covers: and I set you, [so that] you were on the holy mountain of God; you have walked up and down in the midst of the stones of fire.	anointed cherub	0.6666666666666666	4	15.672009468078613
500	3ZC62PVYDHATVMOMZJSVD0UPEAMXXE	bible	The children of the Levites bore the ark of God on their shoulders with the poles thereon, as Moses commanded according to the word of Yahweh.	poles thereon	0.7	4	19.18809700012207
501	337F8MIIMZDU0UU1CW1J7BAGB8W40B	bible	They each took his censer, and put fire in them, and laid incense thereon, and stood at the door of the Tent of Meeting with Moses and Aaron.	incense thereon	0.7	4	20.156166076660156
502	3PGQRAZX02KAZASXA58AX6K611ESY7	bible	You shall prepare a meal offering with it morning by morning, the sixth part of an ephah, and the third part of a hin of oil, to moisten the fine flour; a meal offering to Yahweh continually by a perpetual ordinance.	perpetual ordinance	0.7236842105263158	4	28.265928268432617
503	3N7PQ0KLI5P89OQRKPVFIVKER9AE3M	bible	neither to pay attention to myths and endless genealogies, which cause disputes, rather than God's stewardship, which is in faith--	endless genealogies	0.7361111111111112	4	96.44364166259766
504	3NFWQRSHVEE19E2BAFM5J7UN7FVFGE	bible	Because you have had a perpetual enmity, and have given over the children of Israel to the power of the sword in the time of their calamity, in the time of the iniquity of the end;	perpetual enmity	0.75	4	16.227073669433594
505	3D7VY91L65XBO7MHGGY4DMNZO4QMBO	biomed	We have found similar values for Plg-/- mice in a 50%B6:50%129 background (J. Hoover-Plow, A. Shchurin, and E. Hart, unpublished results).	similar values	0.02777777777777779	1	71.55181884765625
506	3NZ1E5QA6Z1DG01BOHHIWKCD290B5N	biomed	Our results and the sequences we provide will facilitate future global studies of the mechanisms and dynamics of olfactory receptor gene expression.	global studies	0.07500000000000001	1	32.19774627685547
507	3XUSYT70IT170QDU572CAF4MOM10DY	biomed	Although great effort was put forth to eliminate non-donor region direct genetic effects, other factors such as maternal genotype (maternal genotype for each congenic versus control dams differed) and environmental effects could confound our results.	other factors	0.07500000000000001	1	60.02381134033203
508	3S1WOPCJFGTJU2SGNAN2Y213N78JEH	biomed	Complex traits, such as polygenic growth and obesity are influenced by the small to moderate direct effects of quantitative trait loci (QTL), epistasis between QTL alleles, environmental perturbations and QTL-environment interactions.	direct effects	0.08333333333333331	1	19.97335433959961
509	3RBI0I35XE36FT7IKQ79PYCU9MQY3Y	biomed	As known from the frequent human vWF-syndrome or other haemostatic diseases, small defects often are clinically silent and do not result in physiological changes under normal conditions.	normal conditions	0.09999999999999998	1	76.28450012207031
